taxonid,taxoncode,taxonname,author,ecolgroup,highertaxonid,status,taxagroupid,publicationid,uncertaintytype,certainty_level_conservative,certainty_level_permissive,taxonname_updated,taxonname_updated_original,MDD_species,MDD_species_id,MDD_normalized_original_combination,MDD_validity,sciName,subclass,infraclass,magnorder,superorder,order,suborder,parvorder,superfamily,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet
6959,Scp,Scapanus,"Pomel, 1848",SORI,6612,extant,MAM,1522,NA,NA,NA,Scapanus,,NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Talpoidea,Talpidae,Talpinae,Scalopini,Scalopina,Scapanus,NA,NA
6485,Scp.sp,Scapanus sp.,"Pomel, 1848",SORI,6959,extant,MAM,1522,NA,NA,NA,Scapanus,,NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Talpoidea,Talpidae,Talpinae,Scalopini,Scalopina,Scapanus,NA,NA
14082,cf.Scp.sp,cf. Scapanus sp.,"Pomel, 1848",SORI,6612,extant,MAM,1522,cf,family,genus,Scapanus,,NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Talpoidea,Talpidae,Talpinae,Scalopini,Scalopina,Scapanus,NA,NA
14083,Scp.cf.la,Scapanus cf. S. latimanus,"(Bachman, 1842)",SORI,6959,extant,MAM,1522,cf,genus,species,Scapanus latimanus,,Scapanus latimanus,1004305,Scapanus latimanus,synonym,Scapanus_latimanus,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Talpoidea,Talpidae,Talpinae,Scalopini,Scalopina,Scapanus,NA,latimanus
6482,Scp.la,Scapanus latimanus,"(Bachman, 1842)",SORI,6959,extant,MAM,1522,NA,NA,NA,Scapanus latimanus,,Scapanus latimanus,1004305,Scapanus latimanus,synonym,Scapanus_latimanus,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Talpoidea,Talpidae,Talpinae,Scalopini,Scalopina,Scapanus,NA,latimanus
22675,cf.Scp.la,cf. Scapanus latimanus,"(Bachman, 1842)",SORI,6959,extant,MAM,1522,cf,genus,species,Scapanus latimanus,,Scapanus latimanus,1004305,Scapanus latimanus,synonym,Scapanus_latimanus,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Talpoidea,Talpidae,Talpinae,Scalopini,Scalopina,Scapanus,NA,latimanus
6484,Scp.or,Scapanus orarius,"True, 1896",SORI,6959,extant,MAM,1522,NA,NA,NA,Scapanus orarius,,Scapanus orarius,1004306,Scapanus orarius,species,Scapanus_orarius,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Talpoidea,Talpidae,Talpinae,Scalopini,Scalopina,Scapanus,NA,orarius
7337,cf.Scp.or,cf. Scapanus orarius,"True, 1896",SORI,6829,extant,MAM,1530,cf,genus,species,Scapanus orarius,,Scapanus orarius,1004306,Scapanus orarius,species,Scapanus_orarius,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Talpoidea,Talpidae,Talpinae,Scalopini,Scalopina,Scapanus,NA,orarius
6486,Scp.to,Scapanus townsendii,"(Bachman, 1839)",SORI,6959,extant,MAM,1522,NA,NA,NA,Scapanus townsendii,,Scapanus latimanus,1004305,Scapanus townsendii,synonym,Scapanus_latimanus,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Talpoidea,Talpidae,Talpinae,Scalopini,Scalopina,Scapanus,NA,latimanus
7338,cf.Scp.to,cf. Scapanus townsendii,"(Bachman, 1839)",SORI,6829,extant,MAM,1530,cf,genus,species,Scapanus townsendii,,Scapanus latimanus,1004305,Scapanus townsendii,synonym,Scapanus_latimanus,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Talpoidea,Talpidae,Talpinae,Scalopini,Scalopina,Scapanus,NA,latimanus
13391,?Sor.sp,?Sorex sp.,"Linnaeus, 1758",SORI,6829,extinct,MAM,1522,?,family,genus,Sorex,,NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,NA,NA
6965,Sor,Sorex,"Linnaeus, 1758",SORI,6549,extant,MAM,1522,NA,NA,NA,Sorex,,NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,NA,NA
7460,Sor(Oti),Sorex (Otisorex),"De Kay, 1842",SORI,6965,extant,MAM,1522,NA,NA,NA,Sorex,Sorex (Otisorex),NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,NA,NA
7518,Sor(Oti)sp,Sorex (Otisorex) sp.,"De Kay, 1842",SORI,6965,extant,MAM,1522,NA,NA,NA,Sorex,Sorex (Otisorex),NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,NA,NA
7461,Sor(Sor),Sorex (Sorex),"Linnaeus, 1758",SORI,6965,extant,MAM,1522,NA,NA,NA,Sorex,Sorex (Sorex),NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,NA,NA
7694,Sor.ci/ha,Sorex cinereus/S. haydeni,"Kerr, 1792|Baird, 1857",SORI,7460,extant,MAM,1522,/,genus,genus,Sorex,,NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,NA,NA
7442,Sor.mr/mo,Sorex merriami/S. monticolus,"Dobson, 1890|Merriam, 1890",SORI,6965,extant,MAM,1522,/,genus,genus,Sorex,,NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,NA,NA
6535,Sor.mo/va,Sorex monticolus/S. vagrans,"Merriam, 1890|Baird, 1857",SORI,7460,extant,MAM,1522,/,genus,genus,Sorex,,NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,NA,NA
6544,Sor.sp,Sorex sp.,"Linnaeus, 1758",SORI,6965,extant,MAM,1522,NA,NA,NA,Sorex,,NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,NA,NA
7357,cf.Sor.mo/va,cf. Sorex monticolus/S. vagrans,"Merriam, 1890|Baird, 1857",SORI,6829,extant,MAM,1522,cf,family,species,Sorex,,NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,NA,NA
6514,Sor.ar,Sorex arcticus,"Kerr, 1792",SORI,7461,extant,MAM,1522,NA,NA,NA,Sorex arcticus,,Sorex arcticus,1004218,Sorex arcticus,species,Sorex_arcticus,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Sorex,arcticus
7348,cf.Sor.ar,cf. Sorex arcticus,"Kerr, 1792",SORI,6829,extant,MAM,1522,cf,genus,species,Sorex arcticus,,Sorex arcticus,1004218,Sorex arcticus,species,Sorex_arcticus,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Sorex,arcticus
6515,Sor.az,Sorex arizonae,"Diersing & Hoffmeister, 1977",SORI,6965,extant,MAM,1522,NA,NA,NA,Sorex arizonae,,Sorex arizonae,1004219,Sorex arizonae,species,Sorex_arizonae,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,incertae sedis,arizonae
6516,Sor.be,Sorex bendirii,"(Merriam, 1884)",SORI,7460,extant,MAM,1522,NA,NA,NA,Sorex bendirii,,Sorex bendirii,1004222,Sorex bendirii,synonym,Sorex_bendirii,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,bendirii
7349,cf.Sor.be,cf. Sorex bendirii,"(Merriam, 1884)",SORI,6829,extant,MAM,1522,cf,genus,species,Sorex bendirii,,Sorex bendirii,1004222,Sorex bendirii,synonym,Sorex_bendirii,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,bendirii
23907,Sor.cf.cn,Sorex cf. S. cinereus,"Kerr, 1792",SORI,7460,extant,MAM,1522,cf,genus,species,Sorex cinereus,,Cryptotis parvus,1004165,Sorex cinereus,synonym,Cryptotis_parvus,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Blarinini,NA,Cryptotis,NA,parvus
6517,Sor.ci,Sorex cinereus,"Kerr, 1792",SORI,7460,extant,MAM,1522,NA,NA,NA,Sorex cinereus,,Cryptotis parvus,1004165,Sorex cinereus,synonym,Cryptotis_parvus,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Blarinini,NA,Cryptotis,NA,parvus
13392,af.Sor.ci,aff. Sorex cinereus,"Kerr, 1792",SORI,6549,extant,MAM,1522,aff,family,species,Sorex cinereus,,Cryptotis parvus,1004165,Sorex cinereus,synonym,Cryptotis_parvus,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Blarinini,NA,Cryptotis,NA,parvus
7350,cf.Sor.ci,cf. Sorex cinereus,"Kerr, 1792",SORI,6829,extant,MAM,1522,cf,genus,species,Sorex cinereus,,Cryptotis parvus,1004165,Sorex cinereus,synonym,Cryptotis_parvus,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Blarinini,NA,Cryptotis,NA,parvus
7462,Sor.ci.fo,Sorex cinereus fontinalis,"Hollister, 1911",SORI,6517,extant,MAM,1522,NA,NA,NA,Sorex cinereus fontinalis,,Sorex cinereus,1004228,Sorex cinereus fontinalis,synonym,Sorex_cinereus,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,cinereus
6519,Sor.di,Sorex dispar,"Batchelder, 1911",SORI,7460,extant,MAM,1522,NA,NA,NA,Sorex dispar,,Sorex dispar,1004234,Sorex dispar,species,Sorex_dispar,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,dispar
7351,cf.Sor.di,cf. Sorex dispar,"Batchelder, 1911",SORI,6829,extant,MAM,1522,cf,genus,species,Sorex dispar,,Sorex dispar,1004234,Sorex dispar,species,Sorex_dispar,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,dispar
6520,[Sor.fn],Sorex fontinalis,NA,NA,NA,extant,MAM,1522,NA,NA,NA,Sorex fontinalis,,Sorex cinereus,1004228,Sorex fontinalis,synonym,Sorex_cinereus,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,cinereus
6521,Sor.fu,Sorex fumeus,"G.M. Miller, 1895",SORI,7460,extant,MAM,1522,NA,NA,NA,Sorex fumeus,,Sorex fumeus,1004239,Sorex fumeus,species,Sorex_fumeus,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,fumeus
7352,cf.Sor.fu,cf. Sorex fumeus,"G.M. Miller, 1895",SORI,6829,extant,MAM,1522,cf,genus,species,Sorex fumeus,,Sorex fumeus,1004239,Sorex fumeus,species,Sorex_fumeus,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,fumeus
6522,Sor.ga,Sorex gaspensis,"Anthony & Goodwin, 1924",SORI,7460,extant,MAM,1522,NA,NA,NA,Sorex gaspensis,,Sorex dispar,1004234,Sorex gaspensis,synonym,Sorex_dispar,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,dispar
6523,Sor.ha,Sorex haydeni,"Baird, 1857",SORI,7460,extant,MAM,1522,NA,NA,NA,Sorex haydeni,,Sorex haydeni,1004242,Sorex haydeni,species,Sorex_haydeni,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,haydeni
7353,cf.Sor.ha,cf. Sorex haydeni,"Baird, 1857",SORI,6829,extant,MAM,1522,cf,genus,species,Sorex haydeni,,Sorex haydeni,1004242,Sorex haydeni,species,Sorex_haydeni,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,haydeni
6524,Sor.ho,Sorex hoyi,"Baird, 1857",SORI,7460,extant,MAM,1522,NA,NA,NA,Sorex hoyi,,Sorex hoyi,1004244,Sorex hoyi,species,Sorex_hoyi,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,hoyi
7354,cf.Sor.ho,cf. Sorex hoyi,"Baird, 1857",SORI,6829,extant,MAM,1522,cf,genus,species,Sorex hoyi,,Sorex hoyi,1004244,Sorex hoyi,species,Sorex_hoyi,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,hoyi
6525,[Sor.hd],Sorex hydrodromus,NA,NA,NA,extant,MAM,1522,NA,NA,NA,Sorex hydrodromus,,Sorex pribilofensis,1004276,Sorex hydrodromus,synonym,Sorex_pribilofensis,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,pribilofensis
6526,Sor.ja,Sorex jacksoni,"Hall & Gilmore, 1932",SORI,7460,extant,MAM,1522,NA,NA,NA,Sorex jacksoni,,Sorex jacksoni,1004248,Sorex jacksoni,species,Sorex_jacksoni,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,jacksoni
35771,Sor.cf.lo,Sorex cf. S. longirostris,"Bachman, 1837",SORI,7460,extant,MAM,1522,cf,genus,species,Sorex longirostris,,Sorex longirostris,1004251,Sorex longirostris,species,Sorex_longirostris,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,longirostris
6529,Sor.lo,Sorex longirostris,"Bachman, 1837",SORI,7460,extant,MAM,1522,NA,NA,NA,Sorex longirostris,,Sorex longirostris,1004251,Sorex longirostris,species,Sorex_longirostris,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,longirostris
7355,cf.Sor.lo,cf. Sorex longirostris,"Bachman, 1837",SORI,6829,extant,MAM,1522,cf,genus,species,Sorex longirostris,,Sorex longirostris,1004251,Sorex longirostris,species,Sorex_longirostris,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,longirostris
6530,Sor.ly,Sorex lyelli,"Merriam, 1902",SORI,7460,extant,MAM,1522,NA,NA,NA,Sorex lyelli,,Sorex lyelli,1004252,Sorex lyelli,synonym,Sorex_lyelli,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,lyelli
6533,Sor.mr,Sorex merriami,"Dobson, 1890",SORI,6965,extant,MAM,1522,NA,NA,NA,Sorex merriami,,Sorex merriami,1004258,Sorex merriami,species,Sorex_merriami,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,incertae sedis,merriami
7356,cf.Sor.mr,cf. Sorex merriami,"Dobson, 1890",SORI,6829,extant,MAM,1522,cf,genus,species,Sorex merriami,,Sorex merriami,1004258,Sorex merriami,species,Sorex_merriami,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,incertae sedis,merriami
49405,Sor.mi,Sorex milleri,"Jackson, 1947",SORI,6965,extant,MAM,1522,NA,NA,NA,Sorex milleri,,Sorex milleri,1004259,Sorex milleri,species,Sorex_milleri,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,milleri
28019,Sor.cf.mo,Sorex cf. S. monticolus,"Merriam, 1890",SORI,7460,extant,MAM,1522,cf,genus,species,Sorex monticolus,,Sorex monticolus,1004263,Sorex monticolus,species,Sorex_monticolus,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,monticolus
6534,Sor.mo,Sorex monticolus,"Merriam, 1890",SORI,7460,extant,MAM,1522,NA,NA,NA,Sorex monticolus,,Sorex monticolus,1004263,Sorex monticolus,species,Sorex_monticolus,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,monticolus
6536,Sor.na,Sorex nanus,"Merriam, 1895",SORI,7460,extant,MAM,1522,NA,NA,NA,Sorex nanus,,Sorex nanus,1004265,Sorex nanus,synonym,Sorex_nanus,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,nanus
7358,cf.Sor.na,cf. Sorex nanus,"Merriam, 1895",SORI,6829,extant,MAM,1522,cf,genus,species,Sorex nanus,,Sorex nanus,1004265,Sorex nanus,synonym,Sorex_nanus,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,nanus
41733,Sor.oe,Sorex oreopolus,"Merriam, 1892",SORI,6965,extant,MAM,1522,NA,NA,NA,Sorex oreopolus,,Sorex oreopolus,1004268,Sorex oreopolus,species,Sorex_oreopolus,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,oreopolus
37760,Sor.cf.or,Sorex cf. S. ornatus,"Merriam, 1895",SORI,7460,extant,MAM,1522,cf,genus,species,Sorex ornatus,,Sorex ornatus,1004270,Sorex ornatus,species,Sorex_ornatus,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,ornatus
6537,Sor.or,Sorex ornatus,"Merriam, 1895",SORI,7460,extant,MAM,1522,NA,NA,NA,Sorex ornatus,,Sorex ornatus,1004270,Sorex ornatus,species,Sorex_ornatus,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,ornatus
7359,cf.Sor.or,cf. Sorex ornatus,"Merriam, 1895",SORI,6829,extant,MAM,1522,cf,genus,species,Sorex ornatus,,Sorex ornatus,1004270,Sorex ornatus,species,Sorex_ornatus,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,ornatus
7463,Sor.or.si,Sorex ornatus sinuosus,"Grinnell, 1913",SORI,6537,extant,MAM,1522,NA,NA,NA,Sorex ornatus sinuosus,,Sorex ornatus,1004270,Sorex ornatus sinuosus,synonym,Sorex_ornatus,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,ornatus
6538,Sor.pc,Sorex pacificus,"Coues, 1877",SORI,7460,extant,MAM,1522,NA,NA,NA,Sorex pacificus,,Sorex pacificus,1004271,Sorex pacificus,species,Sorex_pacificus,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,pacificus
13859,Sor.af.pl,Sorex aff. S. palustris,"Richardson, 1828",SORI,7460,extant,MAM,1522,aff,genus,species,Sorex palustris,,Sorex palustris,1004272,Sorex palustris,species,Sorex_palustris,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,palustris
7711,Sor.cf.pl,Sorex cf. S. palustris,"Richardson, 1828",SORI,6965,extant,MAM,1522,cf,genus,species,Sorex palustris,,Sorex palustris,1004272,Sorex palustris,species,Sorex_palustris,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,palustris
6539,Sor.pl,Sorex palustris,"Richardson, 1828",SORI,7460,extant,MAM,1522,NA,NA,NA,Sorex palustris,,Sorex palustris,1004272,Sorex palustris,species,Sorex_palustris,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,palustris
7360,cf.Sor.pl,cf. Sorex palustris,"Richardson, 1828",SORI,6829,extant,MAM,1522,cf,genus,species,Sorex palustris,,Sorex palustris,1004272,Sorex palustris,species,Sorex_palustris,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,palustris
28018,Sor.cf.pb,Sorex cf. S. preblei,"Jackson, 1922",SORI,7460,extant,MAM,1522,cf,genus,species,Sorex preblei,,Sorex preblei,1004275,Sorex preblei,species,Sorex_preblei,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,preblei
6541,Sor.pb,Sorex preblei,"Jackson, 1922",SORI,7460,extant,MAM,1522,NA,NA,NA,Sorex preblei,,Sorex preblei,1004275,Sorex preblei,species,Sorex_preblei,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,preblei
6966,Sor.pf,Sorex pribilofensis,"Merriam, 1895",SORI,7460,extant,MAM,1522,NA,NA,NA,Sorex pribilofensis,,Sorex pribilofensis,1004276,Sorex pribilofensis,species,Sorex_pribilofensis,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,pribilofensis
41734,Sor.su,Sorex saussurei,"Merriam, 1892",SORI,6965,extant,MAM,1522,NA,NA,NA,Sorex saussurei,,Sorex saussurei,1004283,Sorex saussurei,species,Sorex_saussurei,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,incertae sedis,saussurei
6543,[Sor.sn],Sorex sinuosus,NA,NA,NA,extant,MAM,1522,NA,NA,NA,Sorex sinuosus,,Sorex ornatus,1004270,Sorex sinuosus,synonym,Sorex_ornatus,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,ornatus
6545,Sor.te,Sorex tenellus,"Merriam, 1895",SORI,7460,extant,MAM,1522,NA,NA,NA,Sorex tenellus,,Sorex tenellus,1004289,Sorex tenellus,species,Sorex_tenellus,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,tenellus
7361,cf.Sor.te,cf. Sorex tenellus,"Merriam, 1895",SORI,6829,extant,MAM,1522,cf,genus,species,Sorex tenellus,,Sorex tenellus,1004289,Sorex tenellus,species,Sorex_tenellus,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,Otisorex,tenellus
6546,Sor.tr,Sorex trowbridgii,"Baird, 1857",SORI,6965,extant,MAM,1522,NA,NA,NA,Sorex trowbridgii,,Sorex trowbridgii,1004291,Sorex trowbridgii,species,Sorex_trowbridgii,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,incertae sedis,trowbridgii
7362,cf.Sor.tr,cf. Sorex trowbridgii,"Baird, 1857",SORI,6829,extant,MAM,1522,cf,genus,species,Sorex trowbridgii,,Sorex trowbridgii,1004291,Sorex trowbridgii,species,Sorex_trowbridgii,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,Soricoidea,Soricidae,Soricinae,Soricini,NA,Sorex,incertae sedis,trowbridgii
