samples =  8 ; cumul. samples =  20409
samples =  3 ; cumul. samples =  20412
samples =  4 ; cumul. samples =  20416
samples =  1 ; cumul. samples =  20417
samples =  2 ; cumul. samples =  20419
samples =  7 ; cumul. samples =  20426
samples =  9 ; cumul. samples =  20435
samples =  1 ; cumul. samples =  20436
samples =  1 ; cumul. samples =  20437
samples =  4 ; cumul. samples =  20441
samples =  6 ; cumul. samples =  20447
samples =  6 ; cumul. samples =  20453
samples =  18 ; cumul. samples =  20471
samples =  1 ; cumul. samples =  20472
samples =  1 ; cumul. samples =  20473
samples =  1 ; cumul. samples =  20474
samples =  1 ; cumul. samples =  20475
samples =  1 ; cumul. samples =  20476
samples =  28 ; cumul. samples =  20504
samples =  45 ; cumul. samples =  20549
samples =  2 ; cumul. samples =  20551
samples =  5 ; cumul. samples =  20556
samples =  5 ; cumul. samples =  20561
samples =  5 ; cumul. samples =  20566
samples =  8 ; cumul. samples =  20574
samples =  10 ; cumul. samples =  20584
samples =  5 ; cumul. samples =  20589
samples =  6 ; cumul. samples =  20595
samples =  6 ; cumul. samples =  20601
samples =  7 ; cumul. samples =  20608
samples =  9 ; cumul. samples =  20617
samples =  13 ; cumul. samples =  20630
samples =  8 ; cumul. samples =  20638
samples =  10 ; cumul. samples =  20648
samples =  11 ; cumul. samples =  20659
samples =  13 ; cumul. samples =  20672
samples =  14 ; cumul. samples =  20686
samples =  12 ; cumul. samples =  20698
samples =  4 ; cumul. samples =  20702
samples =  4 ; cumul. samples =  20706
samples =  9 ; cumul. samples =  20715
samples =  10 ; cumul. samples =  20725
samples =  10 ; cumul. samples =  20735
samples =  11 ; cumul. samples =  20746
samples =  12 ; cumul. samples =  20758
samples =  13 ; cumul. samples =  20771
samples =  15 ; cumul. samples =  20786
samples =  1 ; cumul. samples =  20787
samples =  8 ; cumul. samples =  20795
samples =  19 ; cumul. samples =  20814
samples =  9 ; cumul. samples =  20823
samples =  4 ; cumul. samples =  20827
samples =  6 ; cumul. samples =  20833
samples =  9 ; cumul. samples =  20842
samples =  3 ; cumul. samples =  20845
samples =  6 ; cumul. samples =  20851
samples =  4 ; cumul. samples =  20855
samples =  2 ; cumul. samples =  20857
samples =  13 ; cumul. samples =  20870
samples =  5 ; cumul. samples =  20875
samples =  14 ; cumul. samples =  20889
samples =  8 ; cumul. samples =  20897
samples =  16 ; cumul. samples =  20913
samples =  7 ; cumul. samples =  20920
samples =  9 ; cumul. samples =  20929
samples =  3 ; cumul. samples =  20932
samples =  10 ; cumul. samples =  20942
samples =  12 ; cumul. samples =  20954
samples =  12 ; cumul. samples =  20966
samples =  12 ; cumul. samples =  20978
samples =  10 ; cumul. samples =  20988
samples =  2 ; cumul. samples =  20990
samples =  2 ; cumul. samples =  20992
samples =  2 ; cumul. samples =  20994
samples =  4 ; cumul. samples =  20998
samples =  4 ; cumul. samples =  21002
samples =  4 ; cumul. samples =  21006
samples =  4 ; cumul. samples =  21010
samples =  8 ; cumul. samples =  21018
samples =  6 ; cumul. samples =  21024
samples =  6 ; cumul. samples =  21030
samples =  2 ; cumul. samples =  21032
samples =  2 ; cumul. samples =  21034
samples =  2 ; cumul. samples =  21036
samples =  2 ; cumul. samples =  21038
samples =  4 ; cumul. samples =  21042
samples =  4 ; cumul. samples =  21046
samples =  4 ; cumul. samples =  21050
samples =  6 ; cumul. samples =  21056
samples =  2 ; cumul. samples =  21058
samples =  8 ; cumul. samples =  21066
samples =  2 ; cumul. samples =  21068
samples =  2 ; cumul. samples =  21070
samples =  2 ; cumul. samples =  21072
samples =  2 ; cumul. samples =  21074
samples =  2 ; cumul. samples =  21076
samples =  2 ; cumul. samples =  21078
samples =  4 ; cumul. samples =  21082
samples =  4 ; cumul. samples =  21086
samples =  13 ; cumul. samples =  21099
samples =  8 ; cumul. samples =  21107
samples =  23 ; cumul. samples =  21130
samples =  29 ; cumul. samples =  21159
samples =  6 ; cumul. samples =  21165
samples =  32 ; cumul. samples =  21197
samples =  7 ; cumul. samples =  21204
samples =  18 ; cumul. samples =  21222
samples =  21 ; cumul. samples =  21243
samples =  13 ; cumul. samples =  21256
samples =  9 ; cumul. samples =  21265
samples =  14 ; cumul. samples =  21279
samples =  5 ; cumul. samples =  21284
samples =  23 ; cumul. samples =  21307
samples =  20 ; cumul. samples =  21327
samples =  9 ; cumul. samples =  21336
samples =  9 ; cumul. samples =  21345
samples =  19 ; cumul. samples =  21364
samples =  6 ; cumul. samples =  21370
samples =  4 ; cumul. samples =  21374
samples =  6 ; cumul. samples =  21380
samples =  4 ; cumul. samples =  21384
samples =  4 ; cumul. samples =  21388
samples =  5 ; cumul. samples =  21393
samples =  8 ; cumul. samples =  21401
samples =  9 ; cumul. samples =  21410
samples =  7 ; cumul. samples =  21417
samples =  39 ; cumul. samples =  21456
samples =  6 ; cumul. samples =  21462
samples =  20 ; cumul. samples =  21482
samples =  22 ; cumul. samples =  21504
samples =  18 ; cumul. samples =  21522
samples =  21 ; cumul. samples =  21543
samples =  19 ; cumul. samples =  21562
samples =  19 ; cumul. samples =  21581
samples =  28 ; cumul. samples =  21609
samples =  36 ; cumul. samples =  21645
samples =  31 ; cumul. samples =  21676
samples =  32 ; cumul. samples =  21708
samples =  30 ; cumul. samples =  21738
samples =  32 ; cumul. samples =  21770
samples =  21 ; cumul. samples =  21791
samples =  6 ; cumul. samples =  21797
samples =  19 ; cumul. samples =  21816
samples =  11 ; cumul. samples =  21827
samples =  14 ; cumul. samples =  21841
samples =  14 ; cumul. samples =  21855
samples =  4 ; cumul. samples =  21859
samples =  7 ; cumul. samples =  21866
samples =  4 ; cumul. samples =  21870
samples =  1 ; cumul. samples =  21871
samples =  4 ; cumul. samples =  21875
samples =  7 ; cumul. samples =  21882
samples =  12 ; cumul. samples =  21894
samples =  11 ; cumul. samples =  21905
samples =  10 ; cumul. samples =  21915
samples =  7 ; cumul. samples =  21922
samples =  7 ; cumul. samples =  21929
samples =  22 ; cumul. samples =  21951
samples =  2 ; cumul. samples =  21953
samples =  52 ; cumul. samples =  22005
samples =  22 ; cumul. samples =  22027
samples =  2 ; cumul. samples =  22029
samples =  45 ; cumul. samples =  22074
samples =  24 ; cumul. samples =  22098
samples =  11 ; cumul. samples =  22109
samples =  29 ; cumul. samples =  22138
samples =  16 ; cumul. samples =  22154
samples =  42 ; cumul. samples =  22196
samples =  9 ; cumul. samples =  22205
samples =  19 ; cumul. samples =  22224
samples =  1 ; cumul. samples =  22225
samples =  4 ; cumul. samples =  22229
samples =  6 ; cumul. samples =  22235
samples =  5 ; cumul. samples =  22240
samples =  8 ; cumul. samples =  22248
samples =  4 ; cumul. samples =  22252
samples =  6 ; cumul. samples =  22258
samples =  13 ; cumul. samples =  22271
samples =  10 ; cumul. samples =  22281
samples =  11 ; cumul. samples =  22292
samples =  9 ; cumul. samples =  22301
samples =  12 ; cumul. samples =  22313
samples =  1 ; cumul. samples =  22314
samples =  1 ; cumul. samples =  22315
samples =  8 ; cumul. samples =  22323
samples =  6 ; cumul. samples =  22329
samples =  16 ; cumul. samples =  22345
samples =  20 ; cumul. samples =  22365
samples =  7 ; cumul. samples =  22372
samples =  6 ; cumul. samples =  22378
samples =  4 ; cumul. samples =  22382
samples =  6 ; cumul. samples =  22388
samples =  17 ; cumul. samples =  22405
samples =  9 ; cumul. samples =  22414
samples =  12 ; cumul. samples =  22426
samples =  13 ; cumul. samples =  22439
samples =  16 ; cumul. samples =  22455
samples =  19 ; cumul. samples =  22474
samples =  21 ; cumul. samples =  22495
samples =  24 ; cumul. samples =  22519
samples =  20 ; cumul. samples =  22539
samples =  4 ; cumul. samples =  22543
samples =  18 ; cumul. samples =  22561
samples =  12 ; cumul. samples =  22573
samples =  17 ; cumul. samples =  22590
samples =  3 ; cumul. samples =  22593
samples =  10 ; cumul. samples =  22603
samples =  5 ; cumul. samples =  22608
samples =  10 ; cumul. samples =  22618
samples =  6 ; cumul. samples =  22624
samples =  10 ; cumul. samples =  22634
samples =  7 ; cumul. samples =  22641
samples =  28 ; cumul. samples =  22669
samples =  56 ; cumul. samples =  22725
samples =  82 ; cumul. samples =  22807
samples =  5 ; cumul. samples =  22812
samples =  30 ; cumul. samples =  22842
samples =  3 ; cumul. samples =  22845
samples =  23 ; cumul. samples =  22868
samples =  16 ; cumul. samples =  22884
samples =  27 ; cumul. samples =  22911
samples =  24 ; cumul. samples =  22935
samples =  2 ; cumul. samples =  22937
samples =  5 ; cumul. samples =  22942
samples =  16 ; cumul. samples =  22958
samples =  22 ; cumul. samples =  22980
samples =  4 ; cumul. samples =  22984
samples =  20 ; cumul. samples =  23004
samples =  8 ; cumul. samples =  23012
samples =  6 ; cumul. samples =  23018
samples =  23 ; cumul. samples =  23041
samples =  8 ; cumul. samples =  23049
samples =  26 ; cumul. samples =  23075
samples =  2 ; cumul. samples =  23077
samples =  12 ; cumul. samples =  23089
samples =  14 ; cumul. samples =  23103
samples =  9 ; cumul. samples =  23112
samples =  4 ; cumul. samples =  23116
samples =  14 ; cumul. samples =  23130
samples =  17 ; cumul. samples =  23147
samples =  14 ; cumul. samples =  23161
samples =  13 ; cumul. samples =  23174
samples =  41 ; cumul. samples =  23215
samples =  54 ; cumul. samples =  23269
samples =  50 ; cumul. samples =  23319
samples =  22 ; cumul. samples =  23341
samples =  8 ; cumul. samples =  23349
samples =  18 ; cumul. samples =  23367
samples =  7 ; cumul. samples =  23374
samples =  25 ; cumul. samples =  23399
samples =  6 ; cumul. samples =  23405
samples =  15 ; cumul. samples =  23420
samples =  18 ; cumul. samples =  23438
samples =  31 ; cumul. samples =  23469
samples =  24 ; cumul. samples =  23493
samples =  23 ; cumul. samples =  23516
samples =  22 ; cumul. samples =  23538
samples =  32 ; cumul. samples =  23570
samples =  26 ; cumul. samples =  23596
samples =  22 ; cumul. samples =  23618
samples =  20 ; cumul. samples =  23638
samples =  13 ; cumul. samples =  23651
samples =  15 ; cumul. samples =  23666
samples =  20 ; cumul. samples =  23686
samples =  25 ; cumul. samples =  23711
samples =  25 ; cumul. samples =  23736
samples =  107 ; cumul. samples =  23843
samples =  4 ; cumul. samples =  23847
samples =  7 ; cumul. samples =  23854
samples =  12 ; cumul. samples =  23866
samples =  12 ; cumul. samples =  23878
samples =  8 ; cumul. samples =  23886
samples =  4 ; cumul. samples =  23890
samples =  26 ; cumul. samples =  23916
samples =  7 ; cumul. samples =  23923
samples =  37 ; cumul. samples =  23960
samples =  6 ; cumul. samples =  23966
samples =  14 ; cumul. samples =  23980
samples =  28 ; cumul. samples =  24008
samples =  15 ; cumul. samples =  24023
samples =  29 ; cumul. samples =  24052
samples =  18 ; cumul. samples =  24070
samples =  12 ; cumul. samples =  24082
samples =  17 ; cumul. samples =  24099
samples =  37 ; cumul. samples =  24136
samples =  17 ; cumul. samples =  24153
samples =  8 ; cumul. samples =  24161
samples =  4 ; cumul. samples =  24165
samples =  82 ; cumul. samples =  24247
samples =  11 ; cumul. samples =  24258
samples =  20 ; cumul. samples =  24278
samples =  10 ; cumul. samples =  24288
samples =  9 ; cumul. samples =  24297
samples =  13 ; cumul. samples =  24310
samples =  1 ; cumul. samples =  24311
samples =  1 ; cumul. samples =  24312
samples =  2 ; cumul. samples =  24314
samples =  2 ; cumul. samples =  24316
samples =  1 ; cumul. samples =  24317
samples =  3 ; cumul. samples =  24320
samples =  6 ; cumul. samples =  24326
samples =  4 ; cumul. samples =  24330
samples =  4 ; cumul. samples =  24334
samples =  11 ; cumul. samples =  24345
samples =  6 ; cumul. samples =  24351
samples =  11 ; cumul. samples =  24362
samples =  6 ; cumul. samples =  24368
site =  2160 ; sample m =  1 ; More than one bounds chron
samples =  4 ; cumul. samples =  24372
samples =  5 ; cumul. samples =  24377
samples =  20 ; cumul. samples =  24397
samples =  3 ; cumul. samples =  24400
samples =  4 ; cumul. samples =  24404
samples =  21 ; cumul. samples =  24425
samples =  1 ; cumul. samples =  24426
samples =  31 ; cumul. samples =  24457
samples =  31 ; cumul. samples =  24488
samples =  17 ; cumul. samples =  24505
samples =  7 ; cumul. samples =  24512
samples =  51 ; cumul. samples =  24563
samples =  7 ; cumul. samples =  24570
samples =  7 ; cumul. samples =  24577
samples =  17 ; cumul. samples =  24594
samples =  9 ; cumul. samples =  24603
samples =  4 ; cumul. samples =  24607
samples =  8 ; cumul. samples =  24615
samples =  2 ; cumul. samples =  24617
samples =  49 ; cumul. samples =  24666
samples =  9 ; cumul. samples =  24675
samples =  52 ; cumul. samples =  24727
samples =  46 ; cumul. samples =  24773
samples =  46 ; cumul. samples =  24819
samples =  39 ; cumul. samples =  24858
samples =  13 ; cumul. samples =  24871
samples =  10 ; cumul. samples =  24881
samples =  17 ; cumul. samples =  24898
samples =  11 ; cumul. samples =  24909
samples =  19 ; cumul. samples =  24928
samples =  24 ; cumul. samples =  24952
samples =  14 ; cumul. samples =  24966
samples =  5 ; cumul. samples =  24971
samples =  4 ; cumul. samples =  24975
samples =  6 ; cumul. samples =  24981
samples =  50 ; cumul. samples =  25031
samples =  42 ; cumul. samples =  25073
samples =  36 ; cumul. samples =  25109
samples =  40 ; cumul. samples =  25149
samples =  27 ; cumul. samples =  25176
samples =  9 ; cumul. samples =  25185
samples =  3 ; cumul. samples =  25188
samples =  13 ; cumul. samples =  25201
samples =  13 ; cumul. samples =  25214
samples =  5 ; cumul. samples =  25219
samples =  19 ; cumul. samples =  25238
samples =  2 ; cumul. samples =  25240
samples =  1 ; cumul. samples =  25241
samples =  1 ; cumul. samples =  25242
samples =  1 ; cumul. samples =  25243
samples =  1 ; cumul. samples =  25244
samples =  1 ; cumul. samples =  25245
samples =  1 ; cumul. samples =  25246
samples =  67 ; cumul. samples =  25313
samples =  12 ; cumul. samples =  25325
samples =  8 ; cumul. samples =  25333
samples =  15 ; cumul. samples =  25348
samples =  39 ; cumul. samples =  25387
samples =  17 ; cumul. samples =  25404
samples =  3 ; cumul. samples =  25407
samples =  1 ; cumul. samples =  25408
samples =  6 ; cumul. samples =  25414
samples =  5 ; cumul. samples =  25419
samples =  38 ; cumul. samples =  25457
samples =  32 ; cumul. samples =  25489
samples =  36 ; cumul. samples =  25525
samples =  38 ; cumul. samples =  25563
samples =  3 ; cumul. samples =  25566
samples =  3 ; cumul. samples =  25569
samples =  2 ; cumul. samples =  25571
samples =  2 ; cumul. samples =  25573
samples =  15 ; cumul. samples =  25588
samples =  9 ; cumul. samples =  25597
samples =  23 ; cumul. samples =  25620
samples =  2 ; cumul. samples =  25622
samples =  5 ; cumul. samples =  25627
samples =  5 ; cumul. samples =  25632
samples =  5 ; cumul. samples =  25637
samples =  4 ; cumul. samples =  25641
samples =  14 ; cumul. samples =  25655
samples =  19 ; cumul. samples =  25674
samples =  17 ; cumul. samples =  25691
samples =  40 ; cumul. samples =  25731
samples =  26 ; cumul. samples =  25757
samples =  16 ; cumul. samples =  25773
samples =  9 ; cumul. samples =  25782
samples =  27 ; cumul. samples =  25809
samples =  15 ; cumul. samples =  25824
samples =  11 ; cumul. samples =  25835
samples =  9 ; cumul. samples =  25844
samples =  4 ; cumul. samples =  25848
samples =  4 ; cumul. samples =  25852
samples =  5 ; cumul. samples =  25857
samples =  7 ; cumul. samples =  25864
samples =  9 ; cumul. samples =  25873
samples =  27 ; cumul. samples =  25900
samples =  17 ; cumul. samples =  25917
samples =  10 ; cumul. samples =  25927
samples =  8 ; cumul. samples =  25935
samples =  20 ; cumul. samples =  25955
samples =  1 ; cumul. samples =  25956
samples =  13 ; cumul. samples =  25969
samples =  12 ; cumul. samples =  25981
samples =  17 ; cumul. samples =  25998
samples =  21 ; cumul. samples =  26019
samples =  21 ; cumul. samples =  26040
samples =  17 ; cumul. samples =  26057
samples =  7 ; cumul. samples =  26064
samples =  3 ; cumul. samples =  26067
samples =  6 ; cumul. samples =  26073
samples =  2 ; cumul. samples =  26075
samples =  8 ; cumul. samples =  26083
samples =  6 ; cumul. samples =  26089
samples =  6 ; cumul. samples =  26095
samples =  2 ; cumul. samples =  26097
samples =  2 ; cumul. samples =  26099
samples =  8 ; cumul. samples =  26107
samples =  19 ; cumul. samples =  26126
samples =  22 ; cumul. samples =  26148
samples =  9 ; cumul. samples =  26157
samples =  10 ; cumul. samples =  26167
samples =  14 ; cumul. samples =  26181
samples =  13 ; cumul. samples =  26194
samples =  12 ; cumul. samples =  26206
samples =  16 ; cumul. samples =  26222
samples =  1 ; cumul. samples =  26223
samples =  3 ; cumul. samples =  26226
samples =  3 ; cumul. samples =  26229
samples =  4 ; cumul. samples =  26233
samples =  4 ; cumul. samples =  26237
samples =  5 ; cumul. samples =  26242
samples =  8 ; cumul. samples =  26250
samples =  10 ; cumul. samples =  26260
samples =  10 ; cumul. samples =  26270
samples =  14 ; cumul. samples =  26284
samples =  14 ; cumul. samples =  26298
samples =  15 ; cumul. samples =  26313
samples =  1 ; cumul. samples =  26314
samples =  3 ; cumul. samples =  26317
samples =  7 ; cumul. samples =  26324
samples =  2 ; cumul. samples =  26326
samples =  3 ; cumul. samples =  26329
samples =  1 ; cumul. samples =  26330
samples =  3 ; cumul. samples =  26333
samples =  24 ; cumul. samples =  26357
samples =  21 ; cumul. samples =  26378
samples =  21 ; cumul. samples =  26399
samples =  11 ; cumul. samples =  26410
samples =  28 ; cumul. samples =  26438
samples =  36 ; cumul. samples =  26474
samples =  31 ; cumul. samples =  26505
samples =  29 ; cumul. samples =  26534
samples =  13 ; cumul. samples =  26547
samples =  8 ; cumul. samples =  26555
samples =  23 ; cumul. samples =  26578
samples =  5 ; cumul. samples =  26583
samples =  12 ; cumul. samples =  26595
samples =  28 ; cumul. samples =  26623
samples =  26 ; cumul. samples =  26649
samples =  36 ; cumul. samples =  26685
samples =  5 ; cumul. samples =  26690
samples =  19 ; cumul. samples =  26709
samples =  11 ; cumul. samples =  26720
samples =  5 ; cumul. samples =  26725
samples =  8 ; cumul. samples =  26733
samples =  3 ; cumul. samples =  26736
samples =  20 ; cumul. samples =  26756
samples =  8 ; cumul. samples =  26764
samples =  7 ; cumul. samples =  26771
samples =  28 ; cumul. samples =  26799
samples =  16 ; cumul. samples =  26815
samples =  22 ; cumul. samples =  26837
samples =  15 ; cumul. samples =  26852
samples =  32 ; cumul. samples =  26884
samples =  28 ; cumul. samples =  26912
samples =  52 ; cumul. samples =  26964
samples =  38 ; cumul. samples =  27002
samples =  4 ; cumul. samples =  27006
samples =  21 ; cumul. samples =  27027
samples =  5 ; cumul. samples =  27032
samples =  3 ; cumul. samples =  27035
samples =  8 ; cumul. samples =  27043
samples =  46 ; cumul. samples =  27089
samples =  11 ; cumul. samples =  27100
samples =  2 ; cumul. samples =  27102
samples =  5 ; cumul. samples =  27107
samples =  4 ; cumul. samples =  27111
samples =  4 ; cumul. samples =  27115
samples =  9 ; cumul. samples =  27124
samples =  18 ; cumul. samples =  27142
samples =  13 ; cumul. samples =  27155
samples =  1 ; cumul. samples =  27156
samples =  14 ; cumul. samples =  27170
samples =  9 ; cumul. samples =  27179
samples =  8 ; cumul. samples =  27187
samples =  6 ; cumul. samples =  27193
samples =  13 ; cumul. samples =  27206
samples =  7 ; cumul. samples =  27213
samples =  9 ; cumul. samples =  27222
samples =  28 ; cumul. samples =  27250
samples =  22 ; cumul. samples =  27272
samples =  14 ; cumul. samples =  27286
samples =  14 ; cumul. samples =  27300
samples =  10 ; cumul. samples =  27310
samples =  41 ; cumul. samples =  27351
samples =  40 ; cumul. samples =  27391
samples =  11 ; cumul. samples =  27402
samples =  30 ; cumul. samples =  27432
samples =  40 ; cumul. samples =  27472
samples =  23 ; cumul. samples =  27495
samples =  14 ; cumul. samples =  27509
samples =  14 ; cumul. samples =  27523
samples =  6 ; cumul. samples =  27529
samples =  22 ; cumul. samples =  27551
samples =  37 ; cumul. samples =  27588
samples =  25 ; cumul. samples =  27613
samples =  13 ; cumul. samples =  27626
samples =  22 ; cumul. samples =  27648
samples =  26 ; cumul. samples =  27674
samples =  25 ; cumul. samples =  27699
samples =  21 ; cumul. samples =  27720
samples =  13 ; cumul. samples =  27733
samples =  2 ; cumul. samples =  27735
samples =  4 ; cumul. samples =  27739
samples =  2 ; cumul. samples =  27741
samples =  3 ; cumul. samples =  27744
samples =  22 ; cumul. samples =  27766
samples =  3 ; cumul. samples =  27769
samples =  13 ; cumul. samples =  27782
samples =  22 ; cumul. samples =  27804
samples =  22 ; cumul. samples =  27826
samples =  28 ; cumul. samples =  27854
samples =  24 ; cumul. samples =  27878
samples =  36 ; cumul. samples =  27914
samples =  15 ; cumul. samples =  27929
samples =  13 ; cumul. samples =  27942
samples =  15 ; cumul. samples =  27957
samples =  15 ; cumul. samples =  27972
samples =  10 ; cumul. samples =  27982
samples =  13 ; cumul. samples =  27995
samples =  10 ; cumul. samples =  28005
samples =  12 ; cumul. samples =  28017
samples =  7 ; cumul. samples =  28024
samples =  13 ; cumul. samples =  28037
samples =  18 ; cumul. samples =  28055
samples =  13 ; cumul. samples =  28068
samples =  12 ; cumul. samples =  28080
samples =  16 ; cumul. samples =  28096
samples =  17 ; cumul. samples =  28113
samples =  13 ; cumul. samples =  28126
samples =  10 ; cumul. samples =  28136
samples =  6 ; cumul. samples =  28142
samples =  19 ; cumul. samples =  28161
samples =  19 ; cumul. samples =  28180
samples =  5 ; cumul. samples =  28185
samples =  17 ; cumul. samples =  28202
samples =  18 ; cumul. samples =  28220
samples =  7 ; cumul. samples =  28227
samples =  12 ; cumul. samples =  28239
samples =  4 ; cumul. samples =  28243
samples =  8 ; cumul. samples =  28251
samples =  6 ; cumul. samples =  28257
samples =  10 ; cumul. samples =  28267
samples =  2 ; cumul. samples =  28269
samples =  8 ; cumul. samples =  28277
samples =  6 ; cumul. samples =  28283
samples =  1 ; cumul. samples =  28284
samples =  52 ; cumul. samples =  28336
samples =  14 ; cumul. samples =  28350
samples =  7 ; cumul. samples =  28357
samples =  18 ; cumul. samples =  28375
samples =  3 ; cumul. samples =  28378
samples =  4 ; cumul. samples =  28382
samples =  2 ; cumul. samples =  28384
samples =  1 ; cumul. samples =  28385
samples =  1 ; cumul. samples =  28386
samples =  1 ; cumul. samples =  28387
samples =  1 ; cumul. samples =  28388
samples =  22 ; cumul. samples =  28410
samples =  12 ; cumul. samples =  28422
samples =  38 ; cumul. samples =  28460
samples =  21 ; cumul. samples =  28481
samples =  4 ; cumul. samples =  28485
samples =  19 ; cumul. samples =  28504
samples =  6 ; cumul. samples =  28510
samples =  1 ; cumul. samples =  28511
samples =  4 ; cumul. samples =  28515
samples =  3 ; cumul. samples =  28518
samples =  1 ; cumul. samples =  28519
samples =  1 ; cumul. samples =  28520
samples =  2 ; cumul. samples =  28522
samples =  3 ; cumul. samples =  28525
samples =  4 ; cumul. samples =  28529
samples =  2 ; cumul. samples =  28531
samples =  10 ; cumul. samples =  28541
samples =  19 ; cumul. samples =  28560
samples =  12 ; cumul. samples =  28572
samples =  15 ; cumul. samples =  28587
samples =  16 ; cumul. samples =  28603
samples =  19 ; cumul. samples =  28622
samples =  23 ; cumul. samples =  28645
samples =  9 ; cumul. samples =  28654
samples =  16 ; cumul. samples =  28670
samples =  18 ; cumul. samples =  28688
samples =  24 ; cumul. samples =  28712
samples =  13 ; cumul. samples =  28725
samples =  46 ; cumul. samples =  28771
samples =  50 ; cumul. samples =  28821
samples =  62 ; cumul. samples =  28883
samples =  56 ; cumul. samples =  28939
samples =  1 ; cumul. samples =  28940
samples =  1 ; cumul. samples =  28941
samples =  22 ; cumul. samples =  28963
samples =  26 ; cumul. samples =  28989
samples =  7 ; cumul. samples =  28996
samples =  32 ; cumul. samples =  29028
samples =  45 ; cumul. samples =  29073
samples =  4 ; cumul. samples =  29077
samples =  4 ; cumul. samples =  29081
samples =  10 ; cumul. samples =  29091
samples =  10 ; cumul. samples =  29101
samples =  6 ; cumul. samples =  29107
samples =  8 ; cumul. samples =  29115
samples =  8 ; cumul. samples =  29123
samples =  20 ; cumul. samples =  29143
samples =  8 ; cumul. samples =  29151
samples =  8 ; cumul. samples =  29159
samples =  8 ; cumul. samples =  29167
samples =  12 ; cumul. samples =  29179
samples =  1 ; cumul. samples =  29180
samples =  1 ; cumul. samples =  29181
samples =  1 ; cumul. samples =  29182
samples =  1 ; cumul. samples =  29183
samples =  1 ; cumul. samples =  29184
samples =  2 ; cumul. samples =  29186
samples =  4 ; cumul. samples =  29190
samples =  2 ; cumul. samples =  29192
samples =  2 ; cumul. samples =  29194
samples =  5 ; cumul. samples =  29199
samples =  2 ; cumul. samples =  29201
samples =  2 ; cumul. samples =  29203
samples =  1 ; cumul. samples =  29204
samples =  71 ; cumul. samples =  29275
samples =  46 ; cumul. samples =  29321
samples =  2 ; cumul. samples =  29323
samples =  11 ; cumul. samples =  29334
samples =  1 ; cumul. samples =  29335
samples =  1 ; cumul. samples =  29336
samples =  1 ; cumul. samples =  29337
samples =  1 ; cumul. samples =  29338
samples =  1 ; cumul. samples =  29339
samples =  1 ; cumul. samples =  29340
samples =  1 ; cumul. samples =  29341
samples =  1 ; cumul. samples =  29342
samples =  1 ; cumul. samples =  29343
samples =  1 ; cumul. samples =  29344
samples =  1 ; cumul. samples =  29345
samples =  1 ; cumul. samples =  29346
samples =  1 ; cumul. samples =  29347
samples =  1 ; cumul. samples =  29348
samples =  1 ; cumul. samples =  29349
samples =  1 ; cumul. samples =  29350
samples =  1 ; cumul. samples =  29351
samples =  1 ; cumul. samples =  29352
samples =  1 ; cumul. samples =  29353
samples =  1 ; cumul. samples =  29354
samples =  1 ; cumul. samples =  29355
samples =  1 ; cumul. samples =  29356
samples =  1 ; cumul. samples =  29357
samples =  1 ; cumul. samples =  29358
samples =  1 ; cumul. samples =  29359
samples =  1 ; cumul. samples =  29360
samples =  1 ; cumul. samples =  29361
samples =  1 ; cumul. samples =  29362
samples =  1 ; cumul. samples =  29363
samples =  1 ; cumul. samples =  29364
samples =  1 ; cumul. samples =  29365
samples =  1 ; cumul. samples =  29366
samples =  1 ; cumul. samples =  29367
samples =  1 ; cumul. samples =  29368
samples =  1 ; cumul. samples =  29369
samples =  1 ; cumul. samples =  29370
samples =  1 ; cumul. samples =  29371
samples =  1 ; cumul. samples =  29372
samples =  1 ; cumul. samples =  29373
samples =  1 ; cumul. samples =  29374
samples =  1 ; cumul. samples =  29375
samples =  1 ; cumul. samples =  29376
samples =  2 ; cumul. samples =  29378
samples =  1 ; cumul. samples =  29379
samples =  2 ; cumul. samples =  29381
samples =  1 ; cumul. samples =  29382
samples =  1 ; cumul. samples =  29383
samples =  1 ; cumul. samples =  29384
samples =  1 ; cumul. samples =  29385
samples =  5 ; cumul. samples =  29390
samples =  14 ; cumul. samples =  29404
samples =  14 ; cumul. samples =  29418
samples =  27 ; cumul. samples =  29445
samples =  36 ; cumul. samples =  29481
samples =  64 ; cumul. samples =  29545
samples =  2 ; cumul. samples =  29547
samples =  2 ; cumul. samples =  29549
samples =  1 ; cumul. samples =  29550
samples =  1 ; cumul. samples =  29551
samples =  1 ; cumul. samples =  29552
samples =  21 ; cumul. samples =  29573
samples =  60 ; cumul. samples =  29633
samples =  25 ; cumul. samples =  29658
samples =  81 ; cumul. samples =  29739
samples =  3 ; cumul. samples =  29742
samples =  4 ; cumul. samples =  29746
samples =  85 ; cumul. samples =  29831
samples =  8 ; cumul. samples =  29839
samples =  11 ; cumul. samples =  29850
samples =  52 ; cumul. samples =  29902
samples =  7 ; cumul. samples =  29909
samples =  7 ; cumul. samples =  29916
samples =  14 ; cumul. samples =  29930
samples =  4 ; cumul. samples =  29934
samples =  22 ; cumul. samples =  29956
samples =  2 ; cumul. samples =  29958
samples =  29 ; cumul. samples =  29987
samples =  18 ; cumul. samples =  30005
samples =  1 ; cumul. samples =  30006
samples =  1 ; cumul. samples =  30007
samples =  1 ; cumul. samples =  30008
samples =  1 ; cumul. samples =  30009
