siteid,sitename,datasetid,collunitid,lat,long,elev,ageolder,ageyounger,chronologyname,variablename,taxonname_updated,MDD_species,order,family,genus,specificEpithet
16423,Serendipity Cave [6-1362],25561,18563,40.00028,-116.12528,1940,3374,2264,Syverson-Blois: bounds,Neotoma cinerea,Neotoma cinerea,Neotoma cinerea,Rodentia,Cricetidae,Neotoma,cinerea
16423,Serendipity Cave [6-1362],25561,18563,40.00028,-116.12528,1940,3374,2264,Syverson-Blois: bounds,Perognathus sp.,Perognathus,NA,Rodentia,Heteromyidae,Perognathus,NA
16423,Serendipity Cave [6-1362],25561,18563,40.00028,-116.12528,1940,3374,2264,Syverson-Blois: bounds,Peromyscus sp.,Peromyscus,NA,Rodentia,Cricetidae,Peromyscus,NA
16423,Serendipity Cave [6-1362],25561,18563,40.00028,-116.12528,1940,3374,2264,Syverson-Blois: bounds,Spermophilus beldingi,Spermophilus beldingi,Urocitellus beldingi,Rodentia,Sciuridae,Urocitellus,beldingi
16423,Serendipity Cave [6-1362],25561,18563,40.00028,-116.12528,1940,3374,2264,Syverson-Blois: bounds,Spermophilus townsendii,Spermophilus townsendii,Urocitellus townsendii,Rodentia,Sciuridae,Urocitellus,townsendii
16423,Serendipity Cave [6-1362],25561,18563,40.00028,-116.12528,1940,3374,2264,Syverson-Blois: bounds,Tamias sp.,Tamias,NA,Rodentia,Sciuridae,Tamias,NA
16423,Serendipity Cave [6-1362],25561,18563,40.00028,-116.12528,1940,3374,2264,Syverson-Blois: bounds,Thomomys sp.,Thomomys,NA,Rodentia,Geomyidae,Thomomys,NA
16423,Serendipity Cave [6-1362],25561,18563,40.00028,-116.12528,1940,3374,2264,Syverson-Blois: bounds,Zapus princeps,Zapus princeps,Zapus princeps,Rodentia,Zapodidae,Zapus,princeps
16423,Serendipity Cave [6-1362],25561,18563,40.00028,-116.12528,1940,3374,2264,Syverson-Blois: bounds,cf. Sorex palustris,Sorex palustris,Sorex palustris,Eulipotyphla,Soricidae,Sorex,palustris
16425,Seward Peninsula 1 [AKBEN-VP],25564,18565,65.3,-164.71667,101,10584,8094,Syverson-Blois: bounds,?Castor sp.,Castor,NA,Rodentia,Castoridae,Castor,NA
16426,Seward Peninsula 2 [AKBEN-VP],25566,18566,65.5,-163.5,289,11944,9484,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
16427,Sherman [AdHl-16],25568,18567,42.58333,-81.91667,185,904,254,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
16427,Sherman [AdHl-16],25568,18567,42.58333,-81.91667,185,904,254,Syverson-Blois: bounds,Sciurus carolinensis,Sciurus carolinensis,Sciurus carolinensis,Rodentia,Sciuridae,Sciurus,carolinensis
16429,Shoemaker Bay [DhSe-2],25572,18569,49.25556,-124.83333,8,1494,634,Syverson-Blois: bounds,Castor sp.,Castor,NA,Rodentia,Castoridae,Castor,NA
16429,Shoemaker Bay [DhSe-2],25572,18569,49.25556,-124.83333,8,1494,634,Syverson-Blois: bounds,Marmota vancouverensis,Marmota vancouverensis,Marmota vancouverensis,Rodentia,Sciuridae,Marmota,vancouverensis
16429,Shoemaker Bay [DhSe-2],25572,18569,49.25556,-124.83333,8,1494,634,Syverson-Blois: bounds,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus,Rodentia,Sciuridae,Tamiasciurus,hudsonicus
16429,Shoemaker Bay [DhSe-2],25572,18569,49.25556,-124.83333,8,1784,1474,Syverson-Blois: bounds,Castor sp.,Castor,NA,Rodentia,Castoridae,Castor,NA
16441,Site-1 [MhTv-VP],25594,18581,67.26667,-135.23333,355,9444,8304,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
16445,Slack-Caswell [AfHa-1],25601,18585,42.91528,-80.16528,213,884,354,Syverson-Blois: bounds,Castor sp.,Castor,NA,Rodentia,Castoridae,Castor,NA
16445,Slack-Caswell [AfHa-1],25601,18585,42.91528,-80.16528,213,884,354,Syverson-Blois: bounds,Erethizon sp.,Erethizon,NA,Rodentia,Erethizontidae,Erethizon,NA
16445,Slack-Caswell [AfHa-1],25601,18585,42.91528,-80.16528,213,884,354,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
16445,Slack-Caswell [AfHa-1],25601,18585,42.91528,-80.16528,213,884,354,Syverson-Blois: bounds,Ondatra sp.,Ondatra,NA,Rodentia,Cricetidae,Ondatra,NA
16445,Slack-Caswell [AfHa-1],25601,18585,42.91528,-80.16528,213,884,354,Syverson-Blois: bounds,Sciurus carolinensis,Sciurus carolinensis,Sciurus carolinensis,Rodentia,Sciuridae,Sciurus,carolinensis
16445,Slack-Caswell [AfHa-1],25601,18585,42.91528,-80.16528,213,884,354,Syverson-Blois: bounds,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus,Rodentia,Sciuridae,Tamiasciurus,hudsonicus
16490,South Pulpit Shelter [26 HU 2472],25796,18753,40.8925,-118.68833,1290,4124,-75,Syverson-Blois: bounds,Spermophilus sp.,Spermophilus,NA,Rodentia,Sciuridae,Spermophilus,NA
16494,Wood Bog [GgQq-7],25802,18757,55.16389,-118.71667,656,11800,800,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
16498,Alkali Creek Site [32DU336],25808,18761,47.20444,-102.33556,713,10194,9004,Syverson-Blois: bounds,Neotoma sp.,Neotoma,NA,Rodentia,Cricetidae,Neotoma,NA
16498,Alkali Creek Site [32DU336],25808,18761,47.20444,-102.33556,713,10194,9004,Syverson-Blois: bounds,Onychomys leucogaster,Onychomys leucogaster,Onychomys leucogaster,Rodentia,Cricetidae,Onychomys,leucogaster
16498,Alkali Creek Site [32DU336],25808,18761,47.20444,-102.33556,713,10194,9004,Syverson-Blois: bounds,Reithrodontomys sp.,Reithrodontomys,NA,Rodentia,Cricetidae,Reithrodontomys,NA
16498,Alkali Creek Site [32DU336],25808,18761,47.20444,-102.33556,713,10194,9004,Syverson-Blois: bounds,Sorex sp.,Sorex,NA,Eulipotyphla,Soricidae,Sorex,NA
16498,Alkali Creek Site [32DU336],25808,18761,47.20444,-102.33556,713,10194,9004,Syverson-Blois: bounds,Peromyscus sp.,Peromyscus,NA,Rodentia,Cricetidae,Peromyscus,NA
16498,Alkali Creek Site [32DU336],25808,18761,47.20444,-102.33556,713,10194,9004,Syverson-Blois: bounds,Spermophilus tridecemlineatus,Spermophilus tridecemlineatus,Ictidomys tridecemlineatus,Rodentia,Sciuridae,Ictidomys,tridecemlineatus
16498,Alkali Creek Site [32DU336],25808,18761,47.20444,-102.33556,713,10194,9004,Syverson-Blois: bounds,Chaetodipus hispidus,Chaetodipus hispidus,Chaetodipus hispidus,Rodentia,Heteromyidae,Chaetodipus,hispidus
16498,Alkali Creek Site [32DU336],25808,18761,47.20444,-102.33556,713,10194,9004,Syverson-Blois: bounds,Microtus pennsylvanicus,Microtus pennsylvanicus,Microtus pennsylvanicus,Rodentia,Cricetidae,Microtus,pennsylvanicus
16498,Alkali Creek Site [32DU336],25808,18761,47.20444,-102.33556,713,10194,9004,Syverson-Blois: bounds,Thomomys talpoides,Thomomys talpoides,Thomomys talpoides,Rodentia,Geomyidae,Thomomys,talpoides
16507,Baumann [BdGv-14],25821,18770,44.5,-79.5,275,804,214,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
16507,Baumann [BdGv-14],25821,18770,44.5,-79.5,275,804,214,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
16507,Baumann [BdGv-14],25821,18770,44.5,-79.5,275,804,214,Syverson-Blois: bounds,Microtus pennsylvanicus,Microtus pennsylvanicus,Microtus pennsylvanicus,Rodentia,Cricetidae,Microtus,pennsylvanicus
16507,Baumann [BdGv-14],25821,18770,44.5,-79.5,275,804,214,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
16507,Baumann [BdGv-14],25821,18770,44.5,-79.5,275,804,214,Syverson-Blois: bounds,Peromyscus maniculatus,Peromyscus maniculatus,Peromyscus maniculatus,Rodentia,Cricetidae,Peromyscus,maniculatus
16507,Baumann [BdGv-14],25821,18770,44.5,-79.5,275,804,214,Syverson-Blois: bounds,Sciurus carolinensis,Sciurus carolinensis,Sciurus carolinensis,Rodentia,Sciuridae,Sciurus,carolinensis
16507,Baumann [BdGv-14],25821,18770,44.5,-79.5,275,804,214,Syverson-Blois: bounds,Tamias striatus,Tamias striatus,Tamias striatus,Rodentia,Sciuridae,Tamias,striatus
16507,Baumann [BdGv-14],25821,18770,44.5,-79.5,275,804,214,Syverson-Blois: bounds,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus,Rodentia,Sciuridae,Tamiasciurus,hudsonicus
16512,Carson [BgDr-5],25831,18775,45.1625,-66.95,37,1254,234,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
16512,Carson [BgDr-5],25831,18775,45.1625,-66.95,37,1254,234,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
16525,St Mary Reservoir,25855,18789,49.31667,-113.15,1100,13314,12834,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
16525,St Mary Reservoir,25855,18789,49.31667,-113.15,1100,13314,12834,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
16525,St Mary Reservoir,25855,18789,49.31667,-113.15,1100,13314,12834,Syverson-Blois: bounds,Spermophilus sp.,Spermophilus,NA,Rodentia,Sciuridae,Spermophilus,NA
16528,St. Mungo Cannery [DgRr-2],25861,18792,49.15694,-122.94167,7,994,174,Syverson-Blois: bounds,Castor sp.,Castor,NA,Rodentia,Castoridae,Castor,NA
16528,St. Mungo Cannery [DgRr-2],25861,18792,49.15694,-122.94167,7,994,174,Syverson-Blois: bounds,Microtus sp.,Microtus,NA,Rodentia,Cricetidae,Microtus,NA
16528,St. Mungo Cannery [DgRr-2],25861,18792,49.15694,-122.94167,7,994,174,Syverson-Blois: bounds,Ondatra sp.,Ondatra,NA,Rodentia,Cricetidae,Ondatra,NA
16528,St. Mungo Cannery [DgRr-2],25861,18792,49.15694,-122.94167,7,1474,314,Syverson-Blois: bounds,Castor sp.,Castor,NA,Rodentia,Castoridae,Castor,NA
16528,St. Mungo Cannery [DgRr-2],25861,18792,49.15694,-122.94167,7,1474,314,Syverson-Blois: bounds,Microtus sp.,Microtus,NA,Rodentia,Cricetidae,Microtus,NA
16528,St. Mungo Cannery [DgRr-2],25861,18792,49.15694,-122.94167,7,1474,314,Syverson-Blois: bounds,Ondatra sp.,Ondatra,NA,Rodentia,Cricetidae,Ondatra,NA
16528,St. Mungo Cannery [DgRr-2],25861,18792,49.15694,-122.94167,7,1524,574,Syverson-Blois: bounds,Castor sp.,Castor,NA,Rodentia,Castoridae,Castor,NA
16528,St. Mungo Cannery [DgRr-2],25861,18792,49.15694,-122.94167,7,5564,4014,Syverson-Blois: bounds,Castor sp.,Castor,NA,Rodentia,Castoridae,Castor,NA
16528,St. Mungo Cannery [DgRr-2],25861,18792,49.15694,-122.94167,7,5564,4014,Syverson-Blois: bounds,Erethizon sp.,Erethizon,NA,Rodentia,Erethizontidae,Erethizon,NA
16528,St. Mungo Cannery [DgRr-2],25861,18792,49.15694,-122.94167,7,5564,4014,Syverson-Blois: bounds,Ondatra sp.,Ondatra,NA,Rodentia,Cricetidae,Ondatra,NA
16529,Norby [FaNq-56],25863,18793,52.12083,-106.70139,500,6764,6294,Syverson-Blois: bounds,Spermophilus sp.,Spermophilus,NA,Rodentia,Sciuridae,Spermophilus,NA
16535,Notigi Lake [GlLu-4],25870,18799,55.90417,-99.37917,272,1324,654,Syverson-Blois: bounds,Castor sp.,Castor,NA,Rodentia,Castoridae,Castor,NA
16535,Notigi Lake [GlLu-4],25870,18799,55.90417,-99.37917,272,1324,654,Syverson-Blois: bounds,Erethizon sp.,Erethizon,NA,Rodentia,Erethizontidae,Erethizon,NA
16535,Notigi Lake [GlLu-4],25870,18799,55.90417,-99.37917,272,1324,654,Syverson-Blois: bounds,Ondatra sp.,Ondatra,NA,Rodentia,Cricetidae,Ondatra,NA
16536,Northeast Point [BgDq-7],25872,18800,45.04167,-66.81667,-18,1634,744,Syverson-Blois: bounds,Castor sp.,Castor,NA,Rodentia,Castoridae,Castor,NA
16548,Old Chief [MjKv-7],25892,18812,67.58778,-139.62222,259,2134,934,Syverson-Blois: bounds,Castor sp.,Castor,NA,Rodentia,Castoridae,Castor,NA
16549,Old Crow Basin stratigraphic,25894,18813,67.81944,-139.90417,262,46362,1782,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
16549,Old Crow Basin stratigraphic,25894,18813,67.81944,-139.90417,262,46362,1782,Syverson-Blois: bounds,Dicrostonyx sp.,Dicrostonyx,NA,Rodentia,Cricetidae,Dicrostonyx,NA
16549,Old Crow Basin stratigraphic,25894,18813,67.81944,-139.90417,262,46362,1782,Syverson-Blois: bounds,Lemmus sibiricus,Lemmus sibiricus,Lemmus sibiricus,Rodentia,Cricetidae,Lemmus,sibiricus
16549,Old Crow Basin stratigraphic,25894,18813,67.81944,-139.90417,262,46362,1782,Syverson-Blois: bounds,Microtus miurus,Microtus miurus,Microtus abbreviatus,Rodentia,Cricetidae,Microtus,abbreviatus
16549,Old Crow Basin stratigraphic,25894,18813,67.81944,-139.90417,262,46362,1782,Syverson-Blois: bounds,Microtus xanthognathus,Microtus xanthognathus,Microtus xanthognathus,Rodentia,Cricetidae,Microtus,xanthognathus
16549,Old Crow Basin stratigraphic,25894,18813,67.81944,-139.90417,262,46362,1782,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
16549,Old Crow Basin stratigraphic,25894,18813,67.81944,-139.90417,262,46362,1782,Syverson-Blois: bounds,Spermophilus parryii,Spermophilus parryii,Urocitellus parryii,Rodentia,Sciuridae,Urocitellus,parryii
16549,Old Crow Basin stratigraphic,25894,18813,67.81944,-139.90417,262,46362,1782,Syverson-Blois: bounds,cf. Microtus oeconomus,Microtus oeconomus,Alexandromys oeconomus,Rodentia,Cricetidae,Alexandromys,oeconomus
16549,Old Crow Basin stratigraphic,25894,18813,67.81944,-139.90417,262,46362,1782,Syverson-Blois: bounds,Myodes rutilus,Myodes rutilus,Clethrionomys rutilus,Rodentia,Cricetidae,Clethrionomys,rutilus
16549,Old Crow Basin stratigraphic,25894,18813,67.81944,-139.90417,262,46400,25700,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
16549,Old Crow Basin stratigraphic,25894,18813,67.81944,-139.90417,262,46400,25700,Syverson-Blois: bounds,Dicrostonyx sp.,Dicrostonyx,NA,Rodentia,Cricetidae,Dicrostonyx,NA
16549,Old Crow Basin stratigraphic,25894,18813,67.81944,-139.90417,262,46400,25700,Syverson-Blois: bounds,Lemmus sibiricus,Lemmus sibiricus,Lemmus sibiricus,Rodentia,Cricetidae,Lemmus,sibiricus
16549,Old Crow Basin stratigraphic,25894,18813,67.81944,-139.90417,262,46400,25700,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
16549,Old Crow Basin stratigraphic,25894,18813,67.81944,-139.90417,262,46400,25700,Syverson-Blois: bounds,Microtus miurus,Microtus miurus,Microtus abbreviatus,Rodentia,Cricetidae,Microtus,abbreviatus
16549,Old Crow Basin stratigraphic,25894,18813,67.81944,-139.90417,262,46400,25700,Syverson-Blois: bounds,Microtus pennsylvanicus,Microtus pennsylvanicus,Microtus pennsylvanicus,Rodentia,Cricetidae,Microtus,pennsylvanicus
16549,Old Crow Basin stratigraphic,25894,18813,67.81944,-139.90417,262,46400,25700,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
16549,Old Crow Basin stratigraphic,25894,18813,67.81944,-139.90417,262,46400,25700,Syverson-Blois: bounds,Phenacomys intermedius,Phenacomys intermedius,Phenacomys intermedius,Rodentia,Cricetidae,Phenacomys,intermedius
16549,Old Crow Basin stratigraphic,25894,18813,67.81944,-139.90417,262,46400,25700,Syverson-Blois: bounds,Sorex sp.,Sorex,NA,Eulipotyphla,Soricidae,Sorex,NA
16549,Old Crow Basin stratigraphic,25894,18813,67.81944,-139.90417,262,46400,25700,Syverson-Blois: bounds,Spermophilus parryii,Spermophilus parryii,Urocitellus parryii,Rodentia,Sciuridae,Urocitellus,parryii
16549,Old Crow Basin stratigraphic,25894,18813,67.81944,-139.90417,262,46400,25700,Syverson-Blois: bounds,Myodes rutilus,Myodes rutilus,Clethrionomys rutilus,Rodentia,Cricetidae,Clethrionomys,rutilus
16549,Old Crow Basin stratigraphic,25894,18813,67.81944,-139.90417,262,46400,25700,Syverson-Blois: bounds,cf. Microtus xanthognathus,Microtus xanthognathus,Microtus xanthognathus,Rodentia,Cricetidae,Microtus,xanthognathus
16568,Ash Rapids East [DjKq-4],25943,18854,49.58333,-94.75,333,1044,-75,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
16568,Ash Rapids East [DjKq-4],25943,18854,49.58333,-94.75,333,1044,-75,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
16568,Ash Rapids East [DjKq-4],25943,18854,49.58333,-94.75,333,1044,-75,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
16569,Ash Rapids West [DjKq-5],25992,18902,49.58333,-94.75,333,1294,64,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
16569,Ash Rapids West [DjKq-5],25992,18902,49.58333,-94.75,333,1294,64,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
16569,Ash Rapids West [DjKq-5],25992,18902,49.58333,-94.75,333,1294,64,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
16570,Meek [DjKp-3],25994,18903,49.58333,-94.58333,323,1714,384,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
16570,Meek [DjKp-3],25994,18903,49.58333,-94.58333,323,1714,384,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
16570,Meek [DjKp-3],25994,18903,49.58333,-94.58333,323,1714,384,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
16585,McCluskey [DbJm-2],26018,18918,48.23333,-90.03333,405,2564,1354,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
16590,McIntyre [BbGn-2],26071,18970,44.19861,-78.18639,181,4464,3864,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
16590,McIntyre [BbGn-2],26071,18970,44.19861,-78.18639,181,4464,3864,Syverson-Blois: bounds,Peromyscus maniculatus,Peromyscus maniculatus,Peromyscus maniculatus,Rodentia,Cricetidae,Peromyscus,maniculatus
16590,McIntyre [BbGn-2],26071,18970,44.19861,-78.18639,181,4464,3864,Syverson-Blois: bounds,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus,Rodentia,Sciuridae,Tamiasciurus,hudsonicus
16590,McIntyre [BbGn-2],26071,18970,44.19861,-78.18639,181,4464,3864,Syverson-Blois: bounds,Tamias striatus,Tamias striatus,Tamias striatus,Rodentia,Sciuridae,Tamias,striatus
16590,McIntyre [BbGn-2],26071,18970,44.19861,-78.18639,181,4464,3864,Syverson-Blois: bounds,Microtus sp.,Microtus,NA,Rodentia,Cricetidae,Microtus,NA
16590,McIntyre [BbGn-2],26071,18970,44.19861,-78.18639,181,4464,3864,Syverson-Blois: bounds,Peromyscus leucopus,Peromyscus leucopus,Peromyscus leucopus,Rodentia,Cricetidae,Peromyscus,leucopus
16590,McIntyre [BbGn-2],26071,18970,44.19861,-78.18639,181,4464,3864,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
16590,McIntyre [BbGn-2],26071,18970,44.19861,-78.18639,181,4464,3864,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
16598,Blaine site [39CU1144],26226,19119,43.73629,-104.022698,1413,13032,382,Syverson-Blois: bounds,Marmota flaviventris,Marmota flaviventris,Marmota flaviventris,Rodentia,Sciuridae,Marmota,flaviventris
16598,Blaine site [39CU1144],26226,19119,43.73629,-104.022698,1413,4472,2242,Syverson-Blois: bounds,Tamias minimus,Tamias minimus,Neotamias minimus,Rodentia,Sciuridae,Neotamias,minimus
16598,Blaine site [39CU1144],26226,19119,43.73629,-104.022698,1413,8132,5937,Syverson-Blois: bounds,Microtus sp.,Microtus,NA,Rodentia,Cricetidae,Microtus,NA
16649,Bell [EeRk-4],26385,19229,50.74306,-121.825,691,1394,1084,Syverson-Blois: bounds,Neotoma cinerea,Neotoma cinerea,Neotoma cinerea,Rodentia,Cricetidae,Neotoma,cinerea
16649,Bell [EeRk-4],26385,19229,50.74306,-121.825,691,1394,1084,Syverson-Blois: bounds,Peromyscus sp.,Peromyscus,NA,Rodentia,Cricetidae,Peromyscus,NA
16649,Bell [EeRk-4],26385,19229,50.74306,-121.825,691,1394,1084,Syverson-Blois: bounds,Microtus sp.,Microtus,NA,Rodentia,Cricetidae,Microtus,NA
16649,Bell [EeRk-4],26385,19229,50.74306,-121.825,691,1394,1084,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
16649,Bell [EeRk-4],26385,19229,50.74306,-121.825,691,1944,1034,Syverson-Blois: bounds,Neotoma cinerea,Neotoma cinerea,Neotoma cinerea,Rodentia,Cricetidae,Neotoma,cinerea
16649,Bell [EeRk-4],26385,19229,50.74306,-121.825,691,1944,1034,Syverson-Blois: bounds,Peromyscus sp.,Peromyscus,NA,Rodentia,Cricetidae,Peromyscus,NA
16649,Bell [EeRk-4],26385,19229,50.74306,-121.825,691,1944,1034,Syverson-Blois: bounds,Microtus sp.,Microtus,NA,Rodentia,Cricetidae,Microtus,NA
16649,Bell [EeRk-4],26385,19229,50.74306,-121.825,691,1944,1034,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
16649,Bell [EeRk-4],26385,19229,50.74306,-121.825,691,3734,404,Syverson-Blois: bounds,Microtus sp.,Microtus,NA,Rodentia,Cricetidae,Microtus,NA
16649,Bell [EeRk-4],26385,19229,50.74306,-121.825,691,3734,404,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
16664,Long Sault [DdKm-1],26450,19281,48.64417,-94.06056,329,612,0,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
16664,Long Sault [DdKm-1],26450,19281,48.64417,-94.06056,329,624,-75,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
16664,Long Sault [DdKm-1],26450,19281,48.64417,-94.06056,329,624,-75,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
16664,Long Sault [DdKm-1],26450,19281,48.64417,-94.06056,329,950,612,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
16664,Long Sault [DdKm-1],26450,19281,48.64417,-94.06056,329,950,612,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
16664,Long Sault [DdKm-1],26450,19281,48.64417,-94.06056,329,11700,950,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
16721,Belcarra Park [DhRr-6] [Tum-tumay-whueton],26591,19402,49.31278,-122.92611,324,3604,1044,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
16722,Cayuga Bridge [AfGx-1],26593,19403,42.91667,-79.88333,203,1714,474,Syverson-Blois: bounds,Castor sp.,Castor,NA,Rodentia,Castoridae,Castor,NA
16722,Cayuga Bridge [AfGx-1],26593,19403,42.91667,-79.88333,203,1714,474,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
16722,Cayuga Bridge [AfGx-1],26593,19403,42.91667,-79.88333,203,1714,474,Syverson-Blois: bounds,Sciurus carolinensis,Sciurus carolinensis,Sciurus carolinensis,Rodentia,Sciuridae,Sciurus,carolinensis
16723,Bennett [AiGx-1],26595,19404,43.36667,-79.93333,258,784,504,Syverson-Blois: bounds,Blarina brevicauda,Blarina brevicauda,Blarina brevicauda,Eulipotyphla,Soricidae,Blarina,brevicauda
16723,Bennett [AiGx-1],26595,19404,43.36667,-79.93333,258,784,504,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
16723,Bennett [AiGx-1],26595,19404,43.36667,-79.93333,258,784,504,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
16723,Bennett [AiGx-1],26595,19404,43.36667,-79.93333,258,784,504,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
16723,Bennett [AiGx-1],26595,19404,43.36667,-79.93333,258,784,504,Syverson-Blois: bounds,Sciurus carolinensis,Sciurus carolinensis,Sciurus carolinensis,Rodentia,Sciuridae,Sciurus,carolinensis
16723,Bennett [AiGx-1],26595,19404,43.36667,-79.93333,258,784,504,Syverson-Blois: bounds,Tamias striatus,Tamias striatus,Tamias striatus,Rodentia,Sciuridae,Tamias,striatus
16723,Bennett [AiGx-1],26595,19404,43.36667,-79.93333,258,784,504,Syverson-Blois: bounds,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus,Rodentia,Sciuridae,Tamiasciurus,hudsonicus
16725,Cleveland [AhHb-7],26598,19406,43.20833,-80.2125,227,874,-36,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
16725,Cleveland [AhHb-7],26598,19406,43.20833,-80.2125,227,874,-36,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
